user_id,signup_date,plan_type,portfolio_size,annual_revenue,is_active,nps_score,support_tickets_last_90d,success_manager_assigned,csm_id,renewal_due_date
1746,2024-03-12,starter,60,747.11,False,44.0,2,0,,2025-09-01
1747,2024-04-07,premium,15,21648.52,True,-8.0,1,1,CSM004,2026-04-07
1748,2024-08-01,starter,2,300.2,True,50.0,0,1,CSM001,2026-08-01
1749,2024-10-26,starter,10,419.32,True,54.0,1,0,,2025-10-26
1750,2025-05-27,pro,2,878.27,True,11.0,0,1,CSM012,2026-05-27
1751,2025-04-07,starter,1,466.76,False,-20.0,2,0,,2025-08-17
1752,2025-03-18,starter,15,627.3,True,47.0,2,1,CSM001,2026-03-18
1753,2024-10-11,starter,2,597.77,True,-15.0,0,1,CSM007,2025-10-11
1754,2024-04-01,premium,3,5259.33,True,42.0,0,1,CSM001,2026-04-01
1755,2024-05-12,pro,1,2911.16,True,24.0,0,0,,2026-05-12
1756,2024-02-18,starter,2,379.76,True,38.0,1,1,CSM012,2026-02-18
1757,2024-12-24,starter,10,406.11,True,28.0,1,0,,2025-12-24
1758,2025-01-03,premium,2,8475.37,True,30.0,3,1,CSM002,2026-01-03
1759,2025-03-22,starter,4,134.4,True,28.0,1,0,,2026-03-22
1760,2024-03-19,starter,10,419.23,True,40.0,2,0,,2026-03-19
1761,2024-02-07,starter,3,570.08,True,51.0,0,0,,2026-02-07
1762,2023-10-14,starter,2,190.81,True,57.0,1,0,,2025-10-14
1763,2023-10-19,starter,2,235.67,False,33.0,0,0,,2025-09-07
1764,2023-12-28,premium,80,14199.8,True,51.0,0,1,CSM015,2025-12-28
1765,2025-03-21,pro,5,2688.59,False,-27.0,4,0,,2025-08-11
1766,2024-06-06,starter,10,619.64,False,-9.0,1,1,CSM007,2025-09-06
1767,2024-09-08,starter,30,646.94,True,-3.0,1,0,,2026-09-08
1768,2024-06-28,starter,40,631.69,True,32.0,1,0,,2026-06-28
1769,2024-03-19,starter,25,184.89,True,45.0,0,0,,2026-03-19
1770,2025-01-05,starter,60,432.36,True,30.0,3,0,,2026-01-05
1771,2024-10-13,pro,15,3185.02,False,21.0,0,1,CSM007,2025-08-09
1772,2023-09-13,starter,2,150.41,False,,0,0,,2025-09-12
1773,2024-02-25,pro,20,3248.92,False,16.0,0,1,CSM001,2025-08-06
1774,2024-01-19,pro,10,1208.45,True,,0,0,,2026-01-19
1775,2024-02-02,starter,40,711.98,True,61.0,0,0,,2026-02-02
1776,2024-04-08,premium,3,22964.03,False,-20.0,0,1,CSM013,2025-08-11
1777,2025-03-04,pro,25,1549.86,True,33.0,1,1,CSM010,2026-03-04
1778,2025-03-04,pro,0,2230.8,True,58.0,0,1,CSM015,2026-03-04
1779,2023-11-01,starter,5,490.15,False,28.0,0,1,CSM014,2025-08-20
1780,2024-12-06,premium,5,4882.2,True,,4,1,CSM003,2025-12-06
1781,2024-12-10,starter,2,350.27,True,72.0,2,1,CSM008,2025-12-10
1782,2024-12-17,starter,40,679.51,True,46.0,0,0,,2025-12-17
1783,2024-03-14,premium,40,28669.43,False,,0,1,CSM005,2025-08-03
1784,2024-09-18,starter,4,414.24,True,38.0,0,1,CSM011,2026-09-18
1785,2025-03-17,starter,30,519.08,False,-3.0,2,0,,2025-08-17
1786,2025-07-24,starter,60,464.62,True,40.0,3,1,CSM004,2026-07-24
1787,2024-09-05,starter,20,314.44,True,39.0,2,0,,2026-09-05
1788,2025-07-14,starter,5,180.98,False,28.0,2,1,CSM008,2025-08-08
1789,2023-12-29,pro,25,3185.52,True,-11.0,0,0,,2025-12-29
1790,2024-12-06,starter,5,408.19,True,3.0,1,0,,2025-12-06
1791,2024-08-24,starter,15,400.41,False,,1,0,,2025-08-08
1792,2024-11-10,pro,25,1604.1,True,25.0,3,1,CSM011,2025-11-10
1793,2024-04-09,starter,4,425.93,False,4.0,0,0,,2025-08-29
1794,2024-09-07,starter,25,622.43,False,7.0,0,0,,2025-09-28
1795,2025-06-14,pro,10,2760.52,True,39.0,2,0,,2026-06-14
1796,2023-10-05,starter,20,505.44,True,-5.0,0,0,,2025-10-05
1797,2025-06-21,pro,4,1568.08,True,16.0,3,1,CSM011,2026-06-21
1798,2024-08-26,pro,30,1673.24,True,72.0,0,0,,2026-08-26
1799,2025-04-03,premium,2,18634.99,True,51.0,4,1,CSM003,2026-04-03
1800,2024-12-27,pro,10,1027.39,True,-4.0,0,0,,2025-12-27
1801,2025-03-31,starter,15,266.82,False,26.0,0,0,,2025-09-02
1802,2025-05-31,starter,0,283.43,True,9.0,0,1,CSM014,2026-05-31
1803,2024-04-25,pro,40,929.03,False,-17.0,0,1,CSM009,2025-09-16
1804,2024-06-29,pro,15,2855.62,True,55.0,2,1,CSM012,2026-06-29
1805,2025-02-27,pro,1,2506.96,True,54.0,3,1,CSM008,2026-02-27
1806,2025-03-01,starter,50,383.68,True,38.0,1,0,,2026-03-01
1807,2025-04-30,starter,30,260.33,False,30.0,2,0,,2025-09-13
1808,2024-12-17,pro,60,2399.41,True,40.0,0,1,CSM005,2025-12-17
1809,2024-12-23,premium,25,21672.64,True,57.0,5,0,,2025-12-23
1810,2025-06-04,starter,10,504.3,True,,3,1,CSM014,2026-06-04
1811,2024-01-30,premium,40,13463.66,True,8.0,0,1,CSM012,2026-01-30
1812,2025-04-18,starter,5,186.02,True,70.0,1,0,,2026-04-18
1813,2025-07-23,starter,10,279.24,True,,2,0,,2026-07-23
1814,2023-08-30,starter,5,326.41,False,-10.0,0,1,CSM006,2025-08-11
1815,2025-01-27,starter,4,537.71,False,-25.0,0,0,,2025-09-27
1816,2025-01-22,starter,80,549.03,True,40.0,2,1,CSM003,2026-01-22
1817,2023-10-18,starter,10,398.86,True,36.0,0,0,,2025-10-18
1818,2024-07-30,pro,10,2181.75,False,-2.0,0,1,CSM003,2025-09-16
1819,2024-01-16,pro,5,2138.22,True,-11.0,1,1,CSM009,2026-01-16
1820,2024-01-31,starter,4,254.09,True,57.0,0,1,CSM010,2026-01-31
1821,2023-12-07,pro,3,2880.98,True,-10.0,0,0,,2025-12-07
1822,2023-12-23,premium,80,17911.86,True,30.0,0,1,CSM001,2025-12-23
1823,2025-04-15,pro,30,2019.73,True,61.0,3,0,,2026-04-15
1824,2025-05-23,pro,10,2479.19,True,3.0,9,1,CSM015,2026-05-23
1825,2024-09-08,starter,20,656.08,False,-3.0,0,0,,2025-08-12
1826,2025-01-20,pro,50,1232.98,False,42.0,1,1,CSM013,2025-09-22
1827,2023-12-15,starter,5,526.07,True,50.0,1,0,,2025-12-15
1828,2024-07-29,pro,4,2708.27,True,2.0,0,1,CSM010,2026-07-29
1829,2023-11-27,starter,10,289.33,True,52.0,1,0,,2025-11-27
1830,2023-09-07,pro,10,1872.11,True,,0,1,CSM002,2026-09-07
1831,2023-08-27,starter,50,433.06,True,,0,1,CSM012,2026-08-27
1832,2024-11-27,premium,60,7235.73,True,89.0,4,1,CSM002,2025-11-27
1833,2024-08-10,starter,50,260.53,True,24.0,1,1,CSM005,2026-08-10
1834,2024-09-07,pro,25,2349.71,True,62.0,0,1,CSM005,2026-09-07
1835,2024-05-16,pro,15,1149.9,True,-10.0,0,1,CSM002,2026-05-16
1836,2024-09-30,starter,3,496.63,True,60.0,1,0,,2025-09-30
1837,2023-12-23,starter,60,507.67,True,,0,0,,2025-12-23
1838,2025-07-04,starter,50,268.37,False,-25.0,3,1,CSM013,2025-08-05
1839,2024-06-04,pro,15,1247.86,True,4.0,0,0,,2026-06-04
1840,2024-05-18,starter,30,430.7,True,12.0,0,1,CSM012,2026-05-18
1841,2023-12-17,starter,60,569.04,True,2.0,1,0,,2025-12-17
1842,2023-12-02,starter,4,588.87,True,,0,0,,2025-12-02
1843,2024-01-17,starter,15,168.73,True,38.0,0,1,CSM010,2026-01-17
1844,2024-04-26,pro,80,1134.73,True,,0,1,CSM008,2026-04-26
1845,2024-01-25,starter,3,167.57,True,,0,0,,2026-01-25
1846,2024-09-24,starter,2,300.54,True,47.0,0,1,CSM004,2026-09-24
1847,2025-06-10,pro,80,1982.61,True,46.0,7,1,CSM001,2026-06-10
1848,2025-06-17,pro,50,2431.12,True,32.0,3,1,CSM006,2026-06-17
1849,2025-07-23,pro,1,1902.26,False,-3.0,3,1,CSM011,2025-09-24
1850,2025-01-08,premium,20,20855.93,True,85.0,2,1,CSM004,2026-01-08
1851,2024-01-24,starter,20,254.09,True,52.0,0,0,,2026-01-24
1852,2025-02-22,pro,30,888.92,True,40.0,2,1,CSM015,2026-02-22
1853,2025-02-25,pro,20,2573.56,True,-19.0,2,0,,2026-02-25
1854,2025-07-18,pro,15,1325.81,True,47.0,1,1,CSM012,2026-07-18
1855,2024-12-05,pro,20,773.7,True,-4.0,0,0,,2025-12-05
1856,2024-08-07,pro,20,1092.43,True,75.0,1,0,,2026-08-07
1857,2025-03-31,starter,2,355.85,True,68.0,2,1,CSM004,2026-03-31
1858,2023-10-13,starter,3,594.55,True,74.0,1,1,CSM013,2025-10-13
1859,2024-07-25,pro,4,1563.02,True,16.0,0,0,,2026-07-25
1860,2023-11-27,pro,60,1048.45,True,-9.0,0,0,,2025-11-27
1861,2024-05-08,starter,10,286.99,True,78.0,0,1,CSM013,2026-05-08
1862,2025-01-26,pro,20,2826.05,True,24.0,6,1,CSM007,2026-01-26
1863,2023-12-07,premium,80,10811.35,True,-4.0,0,1,CSM015,2025-12-07
1864,2024-04-13,premium,2,12345.87,True,63.0,0,1,CSM001,2026-04-13
1865,2024-10-01,pro,3,2057.64,True,-10.0,0,0,,2025-10-01
1866,2025-03-27,pro,4,2375.42,True,40.0,4,0,,2026-03-27
1867,2023-12-03,premium,60,12317.85,False,-20.0,0,1,CSM003,2025-08-28
1868,2024-06-12,starter,30,644.83,True,92.0,0,0,,2026-06-12
1869,2024-05-09,starter,2,233.94,False,-16.0,1,0,,2025-09-17
1870,2024-07-29,starter,1,593.76,False,-23.0,0,0,,2025-09-12
1871,2023-11-14,starter,2,540.94,True,21.0,1,0,,2025-11-14
1872,2025-07-18,pro,60,1145.86,True,41.0,3,1,CSM015,2026-07-18
1873,2025-05-09,starter,10,239.09,True,-68.0,2,0,,2026-05-09
1874,2023-10-19,starter,50,661.17,True,5.0,0,1,CSM012,2025-10-19
1875,2025-05-25,starter,50,248.41,True,46.0,3,0,,2026-05-25
1876,2025-04-28,premium,80,8634.85,True,26.0,8,1,CSM008,2026-04-28
1877,2024-07-26,starter,15,334.16,True,64.0,0,0,,2026-07-26
1878,2025-01-12,starter,4,420.81,True,18.0,0,1,CSM003,2026-01-12
1879,2025-04-19,pro,15,774.89,True,36.0,4,1,CSM009,2026-04-19
1880,2025-04-26,premium,60,21493.75,True,44.0,8,1,CSM014,2026-04-26
1881,2024-10-29,starter,80,174.39,True,-31.0,1,1,CSM003,2025-10-29
1882,2024-01-19,starter,5,533.13,False,-22.0,0,0,,2025-08-02
1883,2025-06-12,premium,10,4669.92,True,25.0,4,1,CSM008,2026-06-12
1884,2024-05-23,starter,40,593.02,True,-7.0,0,1,CSM006,2026-05-23
1885,2025-04-27,starter,5,372.03,False,-8.0,1,0,,2025-09-29
1886,2025-07-02,starter,3,274.78,False,-19.0,3,1,CSM009,2025-09-18
1887,2024-04-08,pro,4,1067.43,True,19.0,0,1,CSM006,2026-04-08
1888,2024-03-08,starter,10,433.95,True,20.0,0,0,,2026-03-08
1889,2023-10-31,starter,3,572.66,True,-32.0,0,0,,2025-10-31
1890,2024-01-28,starter,30,164.32,True,46.0,0,0,,2026-01-28
1891,2023-10-24,pro,25,3280.11,True,38.0,0,1,CSM006,2025-10-24
1892,2024-08-24,pro,60,886.89,True,87.0,0,1,CSM004,2026-08-24
1893,2024-08-20,starter,30,549.97,False,8.0,0,0,,2025-09-02
1894,2025-04-01,pro,10,2372.22,True,55.0,6,0,,2026-04-01
1895,2023-11-17,starter,3,236.47,True,2.0,1,1,CSM015,2025-11-17
1896,2024-10-14,premium,3,21470.79,True,-20.0,1,1,CSM005,2025-10-14
1897,2023-11-20,premium,50,10137.58,False,-34.0,0,1,CSM006,2025-09-13
1898,2024-08-01,starter,20,200.47,False,-30.0,0,0,,2025-09-12
1899,2024-10-25,premium,2,4669.44,True,54.0,1,1,CSM007,2025-10-25
1900,2023-12-26,starter,10,588.19,True,60.0,0,0,,2025-12-26
1901,2023-10-30,premium,30,17028.67,True,-1.0,0,1,CSM002,2025-10-30
1902,2024-10-24,starter,40,256.6,True,16.0,3,1,CSM010,2025-10-24
1903,2024-06-15,starter,50,283.56,False,-45.0,0,1,CSM007,2025-08-02
1904,2024-11-24,pro,60,1680.85,False,-2.0,3,1,CSM014,2025-09-10
1905,2025-01-19,pro,10,1529.35,True,24.0,2,1,CSM006,2026-01-19
1906,2025-06-30,starter,25,378.71,False,16.0,4,0,,2025-08-11
1907,2023-10-05,starter,1,304.35,True,-6.0,0,0,,2025-10-05
1908,2024-10-20,starter,25,449.3,True,9.0,2,0,,2025-10-20
1909,2024-04-06,starter,15,206.6,True,57.0,0,1,CSM001,2026-04-06
1910,2025-04-24,starter,3,413.65,False,11.0,3,0,,2025-09-03
1911,2025-03-21,premium,4,5045.47,True,-14.0,7,1,CSM003,2026-03-21
1912,2023-11-13,starter,25,422.57,True,21.0,0,1,CSM003,2025-11-13
1913,2024-01-28,starter,3,282.32,True,-44.0,1,1,CSM005,2026-01-28
1914,2023-11-29,premium,5,23268.86,True,17.0,0,1,CSM011,2025-11-29
1915,2024-02-15,pro,5,2146.08,True,17.0,0,1,CSM006,2026-02-15
1916,2023-09-12,starter,30,381.67,True,33.0,0,0,,2026-09-12
1917,2024-12-15,starter,3,233.66,True,11.0,0,0,,2025-12-15
1918,2023-10-26,pro,1,852.0,False,-26.0,1,1,CSM007,2025-09-06
1919,2024-01-24,premium,3,9494.25,True,27.0,0,1,CSM005,2026-01-24
1920,2024-11-20,premium,30,16839.06,True,,2,1,CSM002,2025-11-20
1921,2025-05-29,starter,1,290.31,True,61.0,4,1,CSM001,2026-05-29
1922,2023-09-16,premium,15,14235.48,True,30.0,0,1,CSM004,2026-09-16
1923,2023-08-27,premium,10,5054.54,True,94.0,0,1,CSM007,2026-08-27
1924,2023-09-08,starter,5,245.88,True,42.0,0,0,,2026-09-08
1925,2023-12-15,starter,5,467.76,False,-45.0,0,0,,2025-09-21
1926,2024-10-16,starter,15,362.08,False,-22.0,0,0,,2025-08-11
1927,2025-04-01,starter,1,180.63,False,-3.0,3,0,,2025-08-18
1928,2025-05-19,starter,4,533.58,True,,1,0,,2026-05-19
1929,2025-07-25,starter,5,595.49,True,54.0,2,0,,2026-07-25
1930,2024-06-08,starter,2,402.53,True,7.0,0,1,CSM001,2026-06-08
1931,2024-05-02,starter,15,416.54,False,-17.0,0,0,,2025-08-08
1932,2025-06-23,premium,4,5312.78,True,,3,1,CSM002,2026-06-23
1933,2024-10-01,pro,1,2806.54,False,27.0,0,0,,2025-09-26
1934,2025-05-15,premium,2,21055.04,False,-20.0,6,1,CSM011,2025-09-25
1935,2024-01-23,pro,4,796.93,True,45.0,0,1,CSM011,2026-01-23
1936,2025-04-24,premium,25,14998.93,True,50.0,2,1,CSM001,2026-04-24
1937,2023-10-21,pro,40,3122.04,True,70.0,1,1,CSM015,2025-10-21
1938,2025-01-17,starter,10,290.54,True,37.0,0,0,,2026-01-17
1939,2024-12-01,starter,1,253.53,False,-4.0,1,1,CSM004,2025-08-07
1940,2024-06-14,starter,20,288.5,True,80.0,0,0,,2026-06-14
1941,2024-05-05,starter,60,325.41,True,,0,1,CSM015,2026-05-05
1942,2025-07-05,premium,1,16450.76,True,18.0,3,1,CSM002,2026-07-05
1943,2023-11-07,starter,5,550.81,False,-50.0,1,0,,2025-09-04
1944,2025-02-19,premium,0,22953.76,True,55.0,3,1,CSM011,2026-02-19
1945,2024-06-20,pro,15,1117.16,False,-22.0,1,0,,2025-08-09
1946,2024-12-24,pro,2,1315.55,True,48.0,1,1,CSM014,2025-12-24
1947,2023-11-13,starter,80,426.06,True,15.0,0,0,,2025-11-13
1948,2024-09-15,pro,5,1556.32,True,-3.0,0,1,CSM004,2026-09-15
1949,2024-02-21,pro,20,1077.68,False,16.0,0,1,CSM008,2025-09-13
1950,2025-04-15,starter,4,178.13,True,64.0,5,0,,2026-04-15
1951,2023-12-14,starter,5,522.77,False,-9.0,1,1,CSM013,2025-08-29
1952,2025-03-31,starter,0,317.13,True,-7.0,0,0,,2026-03-31
1953,2024-05-04,pro,50,2464.49,False,7.0,0,1,CSM011,2025-09-05
1954,2024-02-28,pro,4,2765.69,False,-11.0,0,1,CSM009,2025-08-18
1955,2023-10-13,starter,3,193.06,False,1.0,1,0,,2025-08-16
1956,2023-10-07,pro,5,2589.97,True,53.0,0,1,CSM013,2025-10-07
1957,2023-10-07,premium,3,22269.1,False,-2.0,0,1,CSM002,2025-08-11
1958,2025-07-04,pro,4,1108.35,False,34.0,1,1,CSM001,2025-09-25
1959,2023-11-02,starter,4,367.98,False,-13.0,0,0,,2025-09-25
1960,2025-06-25,starter,80,353.6,True,59.0,2,0,,2026-06-25
1961,2025-06-07,pro,50,2553.11,True,16.0,4,1,CSM011,2026-06-07
1962,2024-02-12,starter,4,330.61,True,35.0,1,0,,2026-02-12
1963,2024-10-24,premium,50,12322.64,True,3.0,1,1,CSM015,2025-10-24
1964,2023-08-31,starter,1,211.49,False,-44.0,1,0,,2025-09-22
1965,2025-01-10,premium,15,3543.68,True,-23.0,9,1,CSM006,2026-01-10
1966,2024-10-02,starter,50,486.7,False,-26.0,4,0,,2025-09-07
1967,2025-01-23,starter,3,543.75,False,-39.0,1,0,,2025-08-23
1968,2024-05-10,premium,2,18231.19,True,54.0,0,1,CSM012,2026-05-10
1969,2024-09-11,premium,40,5339.49,False,-37.0,3,1,CSM006,2025-08-11
1970,2024-07-27,starter,25,671.7,True,,0,1,CSM011,2026-07-27
1971,2023-10-05,starter,80,657.64,False,-5.0,0,0,,2025-09-18
1972,2024-10-03,starter,2,309.42,True,24.0,0,0,,2025-10-03
1973,2025-04-14,pro,2,1672.37,False,20.0,1,1,CSM003,2025-08-28
1974,2024-07-12,pro,1,2268.38,True,7.0,1,0,,2026-07-12
1975,2025-07-25,starter,4,370.47,True,-10.0,2,0,,2026-07-25
1976,2025-03-06,starter,1,317.37,False,37.0,1,0,,2025-08-01
1977,2025-05-20,premium,20,16002.73,True,46.0,7,1,CSM011,2026-05-20
1978,2025-04-14,starter,1,343.96,False,-25.0,0,1,CSM009,2025-08-02
1979,2025-01-05,starter,10,388.46,True,10.0,0,0,,2026-01-05
1980,2024-03-09,pro,15,2660.17,True,43.0,0,1,CSM005,2026-03-09
1981,2025-06-01,pro,1,698.27,True,67.0,1,1,CSM006,2026-06-01
1982,2024-12-11,starter,25,641.61,False,-13.0,0,0,,2025-09-22
1983,2025-05-29,starter,100,564.07,False,-46.0,5,0,,2025-08-19
1984,2024-03-09,starter,5,471.4,False,-9.0,0,0,,2025-09-02
1985,2024-03-16,pro,15,1558.41,True,32.0,0,1,CSM014,2026-03-16
1986,2024-10-29,starter,5,268.53,True,60.0,0,0,,2025-10-29
1987,2024-07-27,starter,80,291.25,True,32.0,0,0,,2026-07-27
1988,2024-11-30,starter,50,655.01,True,52.0,3,1,CSM010,2025-11-30
1989,2025-03-07,starter,80,638.83,False,12.0,6,0,,2025-08-22
1990,2025-01-28,starter,5,159.03,False,-37.0,4,0,,2025-08-10
1991,2024-08-04,pro,4,2689.67,False,-13.0,0,1,CSM002,2025-09-08
1992,2024-07-23,starter,0,155.62,True,-2.0,0,0,,2026-07-23
1993,2024-05-31,premium,1,10889.7,True,39.0,0,1,CSM007,2026-05-31
1994,2024-05-11,starter,80,747.92,False,5.0,0,0,,2025-08-06
1995,2023-10-09,premium,20,25533.0,False,-56.0,0,1,CSM003,2025-08-30
1996,2025-04-28,pro,10,691.84,False,,4,1,CSM013,2025-09-05
1997,2023-11-24,premium,2,16091.05,True,44.0,0,1,CSM011,2025-11-24
1998,2024-11-01,starter,60,518.6,True,43.0,0,0,,2025-11-01
1999,2024-12-04,starter,1,179.4,False,,0,0,,2025-09-29
2000,2025-04-25,pro,20,2380.63,True,,4,0,,2026-04-25
2001,2023-09-23,starter,20,473.98,True,0.0,1,0,,2026-09-23
2002,2024-09-16,starter,30,224.12,True,77.0,0,0,,2026-09-16
2003,2025-06-09,starter,30,420.89,True,24.0,3,0,,2026-06-09
2004,2024-01-08,starter,25,477.34,True,39.0,0,0,,2026-01-08
2005,2023-09-16,premium,15,15476.9,False,-43.0,0,1,CSM007,2025-09-17
2006,2024-05-02,starter,10,620.22,False,-6.0,0,0,,2025-09-28
2007,2024-12-30,starter,40,435.1,False,-30.0,4,0,,2025-09-22
2008,2023-09-24,starter,2,576.87,True,10.0,0,1,CSM003,2026-09-24
2009,2025-02-16,premium,4,4216.41,True,39.0,4,1,CSM014,2026-02-16
2010,2024-12-04,starter,40,637.55,True,20.0,2,0,,2025-12-04
2011,2025-07-17,starter,50,649.88,False,2.0,3,0,,2025-09-25
2012,2024-01-28,premium,25,18969.83,True,58.0,1,1,CSM014,2026-01-28
2013,2024-08-25,starter,1,501.65,True,-39.0,0,1,CSM010,2026-08-25
2014,2025-04-25,starter,50,717.85,True,,3,0,,2026-04-25
2015,2023-10-22,starter,80,218.49,False,29.0,0,0,,2025-09-30
2016,2024-10-05,starter,10,355.52,True,100.0,0,0,,2025-10-05
2017,2024-05-24,pro,5,2365.92,True,-11.0,1,1,CSM010,2026-05-24
2018,2025-06-20,starter,5,144.52,False,-27.0,3,1,CSM002,2025-08-08
2019,2024-05-09,starter,20,611.36,False,-45.0,0,0,,2025-09-13
2020,2025-07-03,starter,2,519.68,True,-3.0,4,0,,2026-07-03
2021,2024-12-12,premium,2,9214.71,True,65.0,3,1,CSM011,2025-12-12
2022,2024-06-23,starter,100,189.64,True,28.0,0,0,,2026-06-23
2023,2024-07-15,pro,10,951.39,True,,0,0,,2026-07-15
2024,2023-09-20,starter,15,322.01,True,16.0,1,0,,2026-09-20
2025,2025-02-08,pro,4,675.05,True,65.0,0,1,CSM013,2026-02-08
2026,2024-05-03,pro,1,1717.4,False,-17.0,0,1,CSM014,2025-09-04
2027,2024-06-08,pro,1,1671.09,False,-13.0,0,1,CSM014,2025-09-03
2028,2024-11-06,pro,1,1455.5,False,45.0,2,1,CSM003,2025-09-20
2029,2023-11-01,pro,25,2711.29,True,49.0,0,1,CSM012,2025-11-01
2030,2024-12-22,starter,40,412.94,True,-11.0,0,1,CSM006,2025-12-22
2031,2024-01-13,premium,80,9689.23,False,-37.0,0,1,CSM001,2025-09-29
2032,2024-04-16,starter,100,397.55,True,56.0,0,0,,2026-04-16
2033,2025-04-23,starter,2,314.72,True,48.0,2,0,,2026-04-23
2034,2025-04-30,pro,0,1468.17,False,-23.0,0,1,CSM015,2025-08-09
2035,2024-12-01,pro,25,1252.55,True,7.0,2,1,CSM004,2025-12-01
2036,2024-04-25,premium,4,7487.62,True,,0,1,CSM006,2026-04-25
2037,2023-10-09,starter,60,733.76,False,-14.0,1,1,CSM010,2025-09-14
2038,2023-10-27,starter,10,262.89,False,-56.0,0,1,CSM015,2025-08-23
2039,2024-08-17,pro,10,1104.03,True,32.0,0,1,CSM006,2026-08-17
2040,2025-07-24,pro,10,908.68,True,16.0,0,1,CSM012,2026-07-24
2041,2024-11-30,pro,4,829.19,False,-17.0,0,0,,2025-08-27
2042,2024-09-12,pro,15,2945.13,True,41.0,1,1,CSM013,2026-09-12
2043,2023-12-30,starter,3,163.31,True,40.0,0,0,,2025-12-30
2044,2025-01-27,starter,80,448.16,False,-40.0,5,1,CSM001,2025-09-05
2045,2024-03-10,pro,40,2191.62,True,15.0,1,1,CSM011,2026-03-10
2046,2025-05-13,pro,50,1583.01,True,4.0,5,1,CSM005,2026-05-13
2047,2024-10-31,starter,80,218.51,False,-1.0,0,0,,2025-09-13
2048,2025-01-02,starter,25,587.71,False,-27.0,0,0,,2025-08-20
2049,2023-12-16,pro,60,3034.17,True,61.0,0,1,CSM009,2025-12-16
2050,2024-11-11,pro,30,1045.88,True,39.0,6,1,CSM004,2025-11-11
2051,2023-10-15,starter,10,505.09,True,,0,0,,2025-10-15
2052,2023-08-30,starter,1,271.99,True,-35.0,0,1,CSM010,2026-08-30
2053,2024-08-13,starter,15,510.09,True,8.0,1,0,,2026-08-13
2054,2024-08-04,starter,15,602.35,True,74.0,0,1,CSM011,2026-08-04
2055,2025-05-12,starter,30,315.18,True,37.0,4,0,,2026-05-12
2056,2024-01-26,starter,50,164.54,True,-56.0,0,0,,2026-01-26
2057,2023-10-12,pro,20,2843.95,True,20.0,1,1,CSM009,2025-10-12
2058,2023-10-25,starter,1,425.54,True,54.0,0,0,,2025-10-25
2059,2024-02-08,pro,2,2922.9,True,,0,1,CSM009,2026-02-08
2060,2024-02-24,starter,50,601.2,False,8.0,0,0,,2025-08-06
2061,2023-09-05,pro,50,1736.88,True,47.0,0,0,,2026-09-05
2062,2024-07-24,pro,5,2518.54,True,35.0,0,0,,2026-07-24
2063,2025-07-21,starter,1,404.87,True,55.0,1,1,CSM004,2026-07-21
2064,2024-02-23,starter,2,347.22,True,12.0,1,1,CSM005,2026-02-23
2065,2024-10-31,pro,2,1257.78,True,42.0,0,1,CSM012,2025-10-31
2066,2024-09-16,premium,60,23835.76,False,-10.0,1,1,CSM003,2025-08-05
2067,2025-04-02,starter,5,497.65,True,-24.0,3,0,,2026-04-02
2068,2024-08-15,starter,10,538.65,False,-28.0,1,0,,2025-09-30
2069,2025-05-05,starter,40,208.0,True,25.0,2,0,,2026-05-05
2070,2024-05-30,starter,3,529.53,True,41.0,0,0,,2026-05-30
2071,2024-02-15,starter,15,594.38,True,0.0,0,0,,2026-02-15
2072,2025-03-09,pro,15,2541.1,True,32.0,1,0,,2026-03-09
2073,2024-12-06,pro,5,1888.81,True,54.0,1,1,CSM015,2025-12-06
2074,2024-09-05,starter,2,197.93,True,61.0,0,1,CSM008,2026-09-05
2075,2024-04-19,pro,10,1915.37,True,48.0,0,0,,2026-04-19
2076,2024-09-29,premium,2,9309.16,False,-17.0,0,1,CSM012,2025-09-19
2077,2024-06-26,starter,4,160.35,False,-22.0,0,1,CSM015,2025-08-09
2078,2024-02-20,starter,5,516.02,True,19.0,2,0,,2026-02-20
2079,2025-03-06,starter,3,575.64,True,39.0,3,1,CSM008,2026-03-06
2080,2024-05-11,pro,100,4435.92,True,16.0,0,0,,2026-05-11
2081,2024-04-23,starter,25,137.57,False,-19.0,0,0,,2025-08-12
2082,2024-02-26,starter,60,660.32,False,4.0,0,0,,2025-08-11
2083,2024-09-20,pro,60,2999.35,True,,0,1,CSM012,2026-09-20
2084,2025-03-31,pro,4,713.83,False,-68.0,1,0,,2025-08-13
2085,2023-10-24,pro,2,1429.92,True,26.0,1,1,CSM013,2025-10-24
2086,2023-11-22,pro,100,2478.72,False,19.0,1,0,,2025-08-09
2087,2023-12-27,starter,15,374.12,False,-29.0,0,0,,2025-09-14
2088,2023-09-04,starter,25,495.27,True,,0,0,,2026-09-04
2089,2024-02-27,starter,50,595.21,True,31.0,0,0,,2026-02-27
2090,2025-04-14,pro,5,1567.38,True,32.0,1,1,CSM009,2026-04-14
2091,2025-07-08,starter,20,659.59,False,-12.0,7,1,CSM006,2025-09-29
2092,2024-11-27,premium,4,22141.56,True,50.0,3,1,CSM009,2025-11-27
2093,2025-02-07,starter,3,604.28,True,32.0,1,1,CSM009,2026-02-07
2094,2025-01-12,starter,1,298.64,True,67.0,1,0,,2026-01-12
2095,2025-01-14,pro,3,761.44,False,,1,1,CSM012,2025-08-23
2096,2024-07-25,pro,3,2941.72,True,23.0,0,1,CSM004,2026-07-25
2097,2024-04-09,pro,30,2313.76,True,13.0,0,1,CSM010,2026-04-09
